AT;GHF;Grosshöflein;Grosshoflein;;-23-----;RL;607;;4750N 01629E;
AT;GPF;Grosspetersdorf;Grosspetersdorf;1;--3-----;RL;1101;;4714N 01619E;
AT;GRM;Grossraming;Grossraming;4;--3-----;RL;1201;;4753N 01433E;
AT;GTL;Grossriedenthal;Grossriedenthal;3;--3-----;RQ;1101;;4829N 15520E;
AT;GSU;Grossschönau;Grossschonau;3;--3-----;RL;1101;;4839N 01456E;
AT;SWH;Gross-Schweinbarth;Gross-Schweinbarth;3;1-3-----;RL;1101;;4824N 01637E;
AT;GSH;Gross-Siegharts;Gross-Siegharts;3;--3-----;RL;1601;;4847N 01524E;
AT;GWF;Grossweikersdorf;Grossweikersdorf;3;--3-----;RL;1301;;4828N 01559E;
AT;GWD;Grosswiesendorf;Grosswiesendorf;3;--3-----;RL;1501;;4827N 01559E;
AT;GND;Grunddorf;Grunddorf;3;--3-----;RL;1301;;4825N 01545E;
AT;GMM;Gummern;Gummern;2;-23--6--;RL;1001;;4639N 01347E;
AT;GPK;Gumpoldskirchen;Gumpoldskirchen;;--3-----;RL;201;;4802N 01616E;
AT;GLO;Günselsdorf;Gunselsdorf;3;--3-----;RL;701;;4757N 01615E;
AT;GUK;Gunskirchen;Gunskirchen;;--3-----;RL;201;;4808N 01356E;
AT;GUN;Guntramsdorf;Guntramsdorf;;--3-----;RL;201;;4802N 01618E;
AT;GUT;Gurten;Gurten;4;--3-----;RL;1201;;4815N 01320E;
AT;GSS;Güssing;Gussing;;--3-----;RL;607;;4704N 01620E;
AT;GSN;Gutenstein;Gutenstein;;1-3-----;RL;601;;4752N 01553E;
AT;HAG;Haag;Haag;;-23-----;RL;607;;4807N 01434E;
AT;HAH;Haag am Hausruck;Haag am Hausruck;4;-----6--;RL;1301;;4811N 01338E;
AT;DOF;Hadersdorf;Hadersdorf;3;1-------;RL;1107;;4827N 01543E;
AT;HKM;Hadersdorf-Kammern;Hadersdorf-Kammern;3;1-3-----;RL;1307;;4827N 01543E;
AT;HGB;Hagenbrunn;Hagenbrunn;3;--3-----;RL;207;;4820N 01624E;
AT;HAB;Haibach;Haibach;4;--3-----;RL;401;;4824N 01355E;
AT;HAD;Haid;Haid;;-23-----;RQ;9705;;;
AT;HHN;Haidershofen;Haidershofen;4;-23-----;RL;407;;4804N 01427E;
AT;HIA;Hainburg;Hainburg;;--3-----;RL;201;;4808N 01656E;
AT;LTX;Hainfeld;Hainfeld;3;1-3-----;RL;1401;;4802N 01546E;
AT;HZD;Haitzendorf;Haitzendorf;3;--3-----;RL;1301;;4826N 01544E;
AT;ALB;Halbturn;Halbturn;1;--3-----;RL;901;;4752N 01659E;
AT;HAL;Hall;Hall;6;--3-----;RL;1307;;4736N 01427E;
AT;HIT;Hall in Tirol;Hall in Tirol;7;--3-----;RL;401;;4717N 01131E;
AT;HLL;Hallein;Hallein;;-23-----;RQ;9704;;;
AT;HLT;Hallstatt;Hallstatt;4;--3-----;RL;1301;;4733N 01339E;
AT;HLG;Hallwang;Hallwang;5;-23-----;RL;1301;;4751N 01305E;
AT;HBG;Handenberg;Handenberg;4;--3-----;RL;701;;4808N 01301E;
AT;HSN;Hansenhütte;Hansenhutte;;0-------;RQ;9307;;;
AT;HRD;Hard;Hard;;--3-----;RL;1;;;
AT;BDH;Haring;Haring;7;--3-----;RL;207;;4130N 01206E;
AT;HAE;Haringsee;Haringsee;;--3-----;RL;901;;4811N 01647E;
AT;HAR;Harmannsdorf;Harmannsdorf;3;--3-----;RQ;1001;;4824N 01618E;
AT;HTA;Hartberg;Hartberg;6;--3-----;RL;1501;;4716N 01558E;
AT;HKN;Hartkirchen;Hartkirchen;4;-----6--;RQ;1007;;4821N 01400E;
AT;HRT;Hartl;Hartl;6;--3-----;RL;1301;;4711N 01555E;
AT;HCH;Haslach;Haslach;4;--3-----;RL;1207;;4825N 01440E;
AT;HLM;Haslach an der Mühl;Haslach an der Muhl;4;--3-----;RQ;907;;4835N 01402E;
AT;HAC;Haugschlag;Haugschlag;3;--3-----;RL;1301;;4859N 01503E;
AT;GHH;Haugsdorf;Haugsdorf;3;1-------;RL;1107;;4842N 01604E;
AT;ITN;Hausleiten;Hausleiten;3;1-------;RL;1107;;4823N 01606E;
AT;TEN;Hausmannstatten;Hausmannstatten;6;1-------;RL;1107;;4659N 01530E;
AT;HMN;Hausmannstätten;Hausmannstatten;6;--3-----;RL;1101;;4659N 01531E;
AT;HME;Hausmenning;Hausmenning;3;--3-----;RL;212;;4804N 01448E;
AT;HEC;Heidenreichstein;Heidenreichstein;;--3-----;RL;201;;4851N 01506E;
AT;HKR;Heiligenkreuz;Heiligenkreuz;1;--3-----;RL;901;;4803N 01608E;
AT;HEI;Heiligenkreuz;Heiligenkreuz;3;--3-----;RL;1301;;4818N 01547E;
AT;HKZ;Heiligenkreuz;Heiligenkreuz;4;--3-----;RL;1301;;4752N 01407E;
AT;HZL;Heiligenkreuz im Lafnitztal;Heiligenkreuz im Lafnitztal;1;--3-----;RL;901;;4659N 01615E;
AT;HFS;Heinfels;Heinfels;7;-23-----;RL;407;;4645N 01227E;
AT;HEL;Helfenberg;Helfenberg;4;--3-----;RL;507;;4832N 01408E;
AT;HEO;Henndorf am Wallersee;Henndorf am Wallersee;;--3-----;RL;201;;4754N 01311E;
AT;HNN;Hennersdorf;Hennersdorf;3;-----6--;RL;1301;;4806N 01622E;
AT;HMG;Hermagor;Hermagor;;--3-----;RQ;9501;;;
AT;HER;Herzogenburg;Herzogenburg;;--3-----;RL;201;;4816N 01541E;
AT;HED;Herzogsdorf;Herzogsdorf;4;--3-----;RL;1107;;4826N 01407E;
AT;HMD;Hetzmannsdorf;Hetzmannsdorf;3;--3-----;RL;1301;;4826N 01624E;
AT;HFL;Hieflau;Hieflau;6;--3-----;RL;901;;4736N 01444E;
AT;HIM;Hilm;Hilm;3;-----6--;RL;1301;;4801N 01445E;
AT;ABG;Himberg;Himberg;;-----6--;RL;601;;4805N 01626E;
AT;HBL;Hinterbrühl;Hinterbruhl;3;--3-----;RL;1207;;4805N 01614E;
AT;HRM;Hirm;Hirm;1;--3-----;RL;1507;;4747N 01628E;
AT;SH5;Hirnsdorf;Hirnsdorf;6;--3-----;RL;1501;;4711N 01549E;
AT;HHG;Hirschegg;Hirschegg;8;--3-----;RL;1307;;4720N 01010E;
AT;HIR;Hirschegg Rein;Hirschegg Rein;6;--3-5---;RL;1307;;4701N 01455E;
AT;HIG;Hirschwang;Hirschwang;3;-23-----;RL;1301;;4742N 01549E;
AT;HTE;Hirtenberg;Hirtenberg;;--3-----;RL;201;;4755N 01610E;
AT;HTZ;Hitzendorf;Hitzendorf;6;--3-----;RL;1107;;4702N 01515E;
AT;HBH;Hobenbach;Hobenbach;3;-----6--;RL;1107;;4821N 01539E;
AT;BNN;Hobersbrunn;Hobersbrunn;3;1-------;RL;1107;;4830N 01634E;
AT;HOC;Hochfilzen;Hochfilzen;7;-----6--;RL;901;;4728N 01237E;
AT;HST;Höchst;Hochst;8;--3-----;RL;407;;4727N 00937E;
AT;HFN;Hofen;Hofen;7;--3-----;RL;901;;4734N 01027E;
AT;HDT;Hofkirchen an der Trattnach;Hofkirchen an der Trattnach;4;--3--6--;RL;1301;;4813N 01344E;
AT;HOM;Hofkirchen im Mühlkreis;Hofkirchen im Muhlkreis;4;--3-----;RL;1001;;4829N 01348E;
AT;HNT;Hofkirchen im Traunkreis;Hofkirchen im Traunkreis;4;--3-----;RL;701;;4808N 01422E;
AT;EIN;Hoflein;Hoflein;3;1-------;RL;1107;;4804N 01647E;
AT;HDR;Hofstatten An Der Raab;Hofstatten An Der Raab;6;--3-----;RL;1507;;4704N 01544E;
AT;HAU;Hohenau an der March;Hohenau an der March;;--3-----;RL;201;;;
AT;HBR;Höhenberg;Hohenberg;3;--3-----;RL;1301;;4754N 01537E;
AT;HIH;Hoheneich;Hoheneich;3;--3-----;RL;1401;;4846N 01501E;
AT;HOH;Hohenems;Hohenems;8;---4----;AI;1601;;;@Sub
AT;HON;Hohenruppersdorf;Hohenruppersdorf;;-23-----;RL;601;;4828N 01639E;
AT;H3H;Hohenwarth;Hohenwarth;3;--3-----;RL;1507;;4756N 01559E;
AT;OHO;Hohenzell;Hohenzell;4;--3--6--;RL;1301;;4811N 01332E;
AT;HOL;Hollabrunn;Hollabrunn;;--3-----;RQ;201;;;
AT;LLG;Hollenburg;Hollenburg;;--3-----;RQ;1101;;4822N 01541E;
AT;HLB;Hollersbach;Hollersbach;6;--3-----;RL;501;;4728N 01529E;
AT;HLZ;Holzberg;Holzberg;6;--3-----;RL;1101;;4702N 01519E;
AT;OCH;Holzhausen;Holzhausen;4;--3-----;RL;1407;;4813N 01405E;
AT;HOG;Hönigsberg;Honigsberg;6;-23-----;RL;901;;4736N 01538E;
AT;HOF;Hopfgarten;Hopfgarten;6;-----6--;RL;1107;;4738N 01351E;
AT;HOP;Hopfgarten im Brixental;Hopfgarten im Brixental;7;--3-----;RL;901;;4727N 01210E;
AT;HBZ;Hörbranz;Horbranz;8;#¿NOMBRE?;RL;901;;4733N 00945E;
AT;HOT;Horitschon;Horitschon;;-23-----;RL;607;;4735N 01633E;
AT;HOR;Horn;Horn;;--3-----;RL;201;;4839N 01539E;
AT;HSE;Hornstein;Hornstein;1;--3-----;RL;901;;4752N 01626E;
AT;HRH;Hörsching;Horsching;4;-234-6--;RL;907;;4814N 01411E;
AT;HZF;Hötzelsdorf;Hotzelsdorf;3;--3--6--;RL;1207;;4846N 01539E;
AT;HUT;Huttau;Huttau;5;--3-----;RL;1301;;4725N 01318E;
AT;ILL;Illmitz;Illmitz;;--3-----;RL;607;;4746N 01648E;
AT;ILZ;Ilz;Ilz;6;--3-----;RL;507;;4705N 01555E;
AT;IMS;Imst;Imst;7;-----6--;RL;901;;4714N 01044E;
AT;INN;Innsbruck;Innsbruck;7;--345---;AI;1601;;4716N 01124E;@Sub@Coo
AT;ZIN;Inzersdorf an der Traisen;Inzersdorf an der Traisen;3;1-------;RL;1107;;4819N 01540E;
AT;IIK;Inzersdorf Im Kremstal;Inzersdorf Im Kremstal;4;--3-----;RL;1507;;4755N 01404E;
AT;INZ;Inzing;Inzing;7;--3-----;RL;901;;4716N 01112E;
AT;AZX;Irdning;Irdning;6;--3-----;RL;1501;;4730N 01406E;
AT;ITR;Itter;Itter;7;--3-----;RQ;907;;4728N 01203E;
AT;ITT;Itterdörfl;Itterdorfl;7;--3-----;RL;207;;4727N 01208E;
AT;JGE;Jagerberg;Jagerberg;;--3-----;RL;201;;4651N 01544E;
AT;JPS;Japons;Japons;3;1----6--;RL;1201;;4847N 01534E;
AT;JEN;Jenbach;Jenbach;;--3-----;RL;201;;4723N 01146E;
AT;JDF;Jennersdorf;Jennersdorf;;-23-----;RL;106;;4656N 01600E;
AT;JZS;Jerzens;Jerzens;7;--3-----;RL;1207;;4709N 01044E;
AT;ZLF;Jetzelsdorf;Jetzelsdorf;3;1-------;RL;1107;;4842N 01603E;
AT;JOC;Joching;Joching;;-23-----;RL;607;;4823N 01527E;
AT;JOS;Jois;Jois;;-23-----;RL;607;;4758N 01648E;
AT;JDB;Judenberg;Judenberg;;--3-----;RL;201;;4709N 01440E;
AT;JDN;Judenburg;Judenburg;;--3-----;RQ;9501;;;
AT;JDD;Judendorf;Judendorf;6;1----6--;RL;1107;;4707N 01521E;
AT;JUN;Jungholz;Jungholz;;----5---;AI;9805;;;
AT;KAL;Kallham;Kallham;4;--3-----;RQ;1101;;4817N 01343E;
AT;KDF;Kalsdorf;Kalsdorf;;--3-----;RL;1;;;
AT;KAB;Kaltenbach;Kaltenbach;7;--3-----;RL;212;;4717N 01152E;
AT;KAM;Kammern im Liesingtal;Kammern im Liesingtal;8;123-----;RL;701;;4724N 01454E;
AT;KDO;Kammersdorf;Kammersdorf;3;--3-----;RQ;1001;;4837N 01614E;
AT;KFB;Kapfenberg;Kapfenberg;;--3-----;RQ;9501;;;
AT;SKS;Kapfenstein;Kapfenstein;6;--3-----;RL;901;;4653N 01558E;
AT;KPL;Kappl;Kappl;;--3-----;RL;601;;4703N 01022E;
AT;KAP;Kaprun;Kaprun;5;-----6--;RL;1201;;4716N 01246E;
AT;KAR;Karlsdorf;Karlsdorf;;-23-----;RL;607;;4650N 01328E;
AT;KAF;Katzelsdorf;Katzelsdorf;6;--3-----;RQ;1101;;4655N 01550E;
AT;KFM;Kefermarkt;Kefermarkt;4;--3-----;RL;1301;;4826N 01432E;
AT;KMK;Kematen an der Krems;Kematen an der Krems;3;--3-----;RL;1301;;4806N 01411E;
AT;KTT;Kematen in Tirol;Kematen in Tirol;;123--6--;RL;601;;4715N 01116E;
AT;KYB;Kematen Ybbs;Kematen Ybbs;;--3-----;RL;9805;;;
AT;KMG;Kemating;Kemating;;--3-----;RL;1;;;
AT;KME;Kemeten;Kemeten;1;--3-----;RL;901;;4714N 01609E;
AT;KNB;Kennelbach;Kennelbach;;--3-----;RQ;9704;;;
AT;ZRF;Ketzelsdorf;Ketzelsdorf;3;1-------;RL;1107;;4839N 01639E;
AT;KIE;Kienberg;Kienberg;;--3-----;RQ;201;;;
AT;KIN;Kindberg;Kindberg;;-23-----;RL;607;;4730N 01527E;
AT;KBA;Kirchbach;Kirchbach;;--3-----;RQ;1007;;4757N 15732E;
AT;KBW;Kirchberg am Wagram;Kirchberg am Wagram;;-23-----;RL;607;;4826N 01554E;
AT;KIR;Kirchberg am Walde;Kirchberg am Walde;;--3-----;RL;901;;4843N 01505E;
AT;KAD;Kirchberg an der Raab;Kirchberg an der Raab;6;--3--6--;RL;901;;4659N 01546E;
AT;KRL;Kirchbichl;Kirchbichl;;-23--6--;RL;607;;4731N 01205E;
AT;KKM;Kirchdorf an der Krems;Kirchdorf an der Krems;4;-23-----;RL;701;;4754N 01407E;
AT;KFT;Kirchdorf in Tirol;Kirchdorf in Tirol;7;--3-----;RL;1307;;4734N 01227E;
AT;KII;Kirchheim im Innkreis;Kirchheim im Innkreis;4;--3--6--;RL;1301;;4812N 01323E;
AT;KLZ;Kirchschlag bei Linz;Kirchschlag bei Linz;4;--3-----;RL;1207;;4824N 01416E;
AT;KTE;Kirchstetten;Kirchstetten;3;--3-----;RL;1301;;4811N 01549E;
AT;KSE;Kittsee;Kittsee;;--3-----;RL;607;;4805N 01704E;
AT;KIT;Kitzbuhel;Kitzbuhel;7;--3-----;RL;1101;;4727N 01223E;
AT;KSS;Kitzeck im Sausal;Kitzeck im Sausal;6;--3-----;RL;1207;;4646N 01526E;
AT;KHO;Klaffer;Klaffer;4;--3-----;RL;701;;4842N 01353E;
AT;KLU;Klagenfurt;Klagenfurt;2;-2345---;AI;1101;;4637N 01418E;
AT;KLA;Klaus;Klaus;;--3-----;RL;607;;4719N 00939E;
AT;KSP;Klein Sankt Paul;Klein Sankt Paul;2;--3-----;RL;1107;;4650N 01432E;
AT;KHS;Kleinharras;Kleinharras;;-23-----;RL;607;;4827N 01637E;
AT;K8B;Kleinhoflein;Kleinhoflein;1;--3-----;RL;1507;;4750N 01630E;
AT;BGN;Kleinmutschen;Kleinmutschen;1;--3-----;RL;1207;;4727N 01634E;
AT;KNS;Kleinneusiedl;Kleinneusiedl;3;--3-----;RL;701;;4805N 01636E;
AT;KPO;Kleinpöchlarn;Kleinpochlarn;3;-23-----;RL;1001;;4813N 01513E;
AT;KRM;Kleinraming;Kleinraming;4;--3-----;RL;701;;4801N 01430E;
AT;KDT;Kleinriedenthal;Kleinriedenthal;3;--3-----;RL;1207;;4845N 01601E;
AT;KIF;Kleinwiesendorf;Kleinwiesendorf;3;--3-----;RL;1507;;4827N 01559E;
AT;KZL;Kleinzell;Kleinzell;3;--3-----;RL;1301;;4759N 01545E;
AT;KCH;Klöch;Kloch;6;--3-----;RL;907;;4646N 01558E;
AT;KTU;Klosterneuburg;Klosterneuburg;;--3-----;RL;201;;4818N 01619E;
AT;KFD;Knittelfeld;Knittelfeld;;123-----;RL;601;;4712N 01449E;
AT;KBF;Kobersdorf;Kobersdorf;1;--3-----;RL;1407;;4736N 01624E;
AT;KFH;Köflach;Koflach;;--3-----;RL;201;;4703N 01504E;
AT;KOG;Koglhof;Koglhof;;-23-----;RL;701;;4719N 01541E;
AT;KOH;Kohfidisch;Kohfidisch;;-----6--;RQ;907;;4710N 01621E;
AT;KBZ;Kolbnitz;Kolbnitz;2;--3-----;RL;1501;;4653N 01318E;
AT;KL4;Kollerschlag;Kollerschlag;4;--3-----;RL;1407;;4836N 01350E;
AT;KOL;Kolsass;Kolsass;7;-23--6--;RL;901;;4717N 01138E;
AT;KAW;Königsbrunn am Wagram;Konigsbrunn am Wagram;3;-23--6--;RL;1301;;4825N 01556E;
AT;KTN;Königstetten;Konigstetten;3;--3-----;RL;1301;;4818N 01608E;
AT;KGI;Kopfing im Innkreis;Kopfing im Innkreis;4;--3--6--;RL;507;;4826N 01339E;
AT;KOP;Koppl;Koppl;5;--3-----;RQ;1101;;4748N 01310E;
AT;KBG;Korneuburg;Korneuburg;;--3-----;RL;9811;;;
AT;KOS;Kössen;Kossen;7;#¿NOMBRE?;RL;901;;4740N 01224E;
AT;KOE;Köstendorf;Kostendorf;5;--3-----;RQ;907;;4757N 01311E;
AT;KEU;Kötschach-Mauthen;Kotschach-Mauthen;;--3-----;RL;201;;4640N 01300E;
AT;KOT;Kottes;Kottes;3;--3--6--;RL;1301;;4825N 01518E;
AT;KNR;Kottingbrunn;Kottingbrunn;3;-23-----;RL;212;;4756N 01613E;
AT;KRS;Kramsach;Kramsach;7;--3-----;RL;401;;4727N 01152E;
AT;KDM;Kraubath an der Mur;Kraubath an der Mur;;--3-----;RL;9805;;;
AT;KRE;Krems;Krems;;--3-----;RQ;9501;;;
AT;KAN;Krems an der Donau;Krems an der Donau;3;-----6--;RL;1107;;;
AT;KMS;Kremsmünster;Kremsmunster;;--3-----;RQ;9705;;;
AT;KGA;Krenglbach;Krenglbach;4;-23-----;RL;701;;4812N 01357E;
AT;KRI;Krieglach;Krieglach;6;-23-----;RL;901;;4732N 01533E;
AT;KRO;Krobotek;Krobotek;1;--3-----;RQ;501;;4658N 01611E;
AT;KLD;Kröllendorf;Krollendorf;;-23-----;RQ;9705;;;
AT;KST;Kronstorf;Kronstorf;4;--3-----;RL;1207;;4808N 01427E;
AT;KTF;Krottendorf;Krottendorf;6;--3-----;RL;901;;4727N 01520E;
AT;KUB;Krumbach Markt;Krumbach Markt;3;--3-----;RL;701;;4731N 01611E;
AT;KMB;Krummnussbaum;Krummnussbaum;;123--6--;RL;601;;4813N 01510E;
AT;GHJ;Krustetten;Krustetten;3;1----6--;RL;1107;;4822N 15400W;
AT;KUC;Kuchl;Kuchl;;--3-----;RL;201;;4737N 01308E;
AT;KFS;Kufstein;Kufstein;;--3-----;RQ;9705;;;
AT;KUD;Kühnsdorf;Kuhnsdorf;2;-23-----;RL;1307;;4637N 01438E;
AT;KMR;Kumberg;Kumberg;6;--3-----;RL;701;;4710N 01532E;
AT;KUN;Kundl;Kundl;;--3-----;RL;201;;4728N 01159E;
AT;LAA;Laa an der Thaya;Laa an der Thaya;;--3-----;RL;201;;4843N 01623E;
AT;LKI;Laakirchen;Laakirchen;4;-23-----;RL;501;;4758N 01349E;
AT;LCK;Lackenbach;Lackenbach;1;--3-----;RL;1207;;4735N 01628E;
AT;LDO;Ladendorf;Ladendorf;3;--3-----;RL;701;;4832N 01629E;
AT;LMB;Lambach;Lambach;;--3-----;RQ;9704;;;
AT;LAB;Lambrechten;Lambrechten;4;--3-----;RL;1307;;4819N 01331E;
AT;LPS;Lamprechtshausen;Lamprechtshausen;5;--3-----;RL;701;;4759N 01257E;
AT;LAN;Landeck;Landeck;;--3-----;RL;201;;4708N 01033E;
AT;LFD;Längenfeld;Langenfeld;;--3-----;RQ;9806;;;
AT;LGE;Langenlebarn;Langenlebarn;3;--3-----;RL;1301;;4820N 01607E;
AT;LAG;Langenlois;Langenlois;;--3-----;RL;607;;4828N 01540E;
AT;LGR;Langenrohr;Langenrohr;3;-23-----;RL;1001;;4818N 01600E;
AT;LSN;Langenstein;Langenstein;;--3-----;RL;607;;4815N 01428E;
AT;LGW;Langenwang;Langenwang;6;-23-----;RL;701;;4734N 01537E;
AT;LZD;Langenzersdorf;Langenzersdorf;3;123-----;RL;407;;4818N 01621E;
AT;LTF;Langkampfen;Langkampfen;7;--3-----;RL;1301;;4733N 01206E;
AT;LNH;Lannach;Lannach;6;--3-----;RL;407;;4656N 01520E;
AT;NLA;Lanzenkirchen;Lanzenkirchen;3;-----6--;RL;1301;;4744N 01614E;
AT;LAS;Lassing;Lassing;6;--3-----;RL;701;;4744N 01453E;
AT;LAU;Launsdorf;Launsdorf;;--3-----;RQ;1007;;4676N 14454E;
AT;LUT;Lauterach;Lauterach;;--3-----;RQ;9506;QLX;;
AT;LNT;Lavant;Lavant;7;--3-----;RL;901;;4647N 01250E;
AT;LXE;Laxenburg;Laxenburg;;--3-----;RL;201;;4804N 01621E;
AT;LEB;Lebring;Lebring;6;-23-----;RL;407;;4651N 01532E;
AT;LEC;Lech;Lech;8;-----6--;RL;1107;;;
AT;ECU;Lechaschau;Lechaschau;7;-----6--;RL;1201;;4729N 01042E;
AT;LBE;Leiben;Leiben;3;--3-----;RQ;1301;;4814N 01516E;
AT;LEI;Leibnitz;Leibnitz;;--3-----;RL;201;;4647N 01532E;
AT;LUA;Lembach;Lembach;4;1-3-----;RL;1401;;4829N 01353E;
AT;LEN;Lend;Lend;;--3-----;RL;201;;4717N 01302E;
AT;LGU;Lengau;Lengau;;--3-----;RL;607;;4800N 01313E;
AT;LGN;Lengenfeld;Lengenfeld;3;--3-----;RL;701;;4828N 01536E;
AT;LZG;Lenzing;Lenzing;;-23-----;RQ;9705;;;
AT;LBN;Leoben;Leoben;;--3-----;RQ;101;;;
AT;LEO;Leobendorf;Leobendorf;;--3-----;RL;106;;4822N 01618E;
AT;LBD;Leobersdorf;Leobersdorf;;--3-----;RL;201;;4755N 01613E;
AT;LDG;Leonding;Leonding;;--3-----;RL;601;;4816N 01414E;
AT;LPO;Leopoldsdorf (Wien);Leopoldsdorf (Wien);3;--3-----;RL;1107;;4807N 01624E;
AT;LTH;Leutasch;Leutasch;;--3-----;RL;601;;4722N 01109E;
AT;LTS;Leutschach;Leutschach;6;1----6--;RL;1201;;4640N 01528E;
AT;LIW;Lichtenau im Waldviertel;Lichtenau im Waldviertel;3;--3-----;RL;1601;;4830N 01523E;
AT;LTG;Lichtenberg;Lichtenberg;3;--3-----;RL;507;;4847N 01519E;
AT;NWR;Lichtenworth;Lichtenworth;3;--3-----;RL;1207;;4750N 01617E;
AT;LIB;Lieboch;Lieboch;6;-23-----;RL;307;;4658N 01520E;
AT;LEZ;Lienz;Lienz;;-23-----;RQ;9705;;;
AT;LRR;Lieserbruecke;Lieserbruecke;2;--3-----;RQ;1001;;4650N 01329E;
AT;LZN;Liezen;Liezen;;--3-----;RQ;9705;;;
AT;LLF;Lilienfeld;Lilienfeld;3;-23-----;RL;401;;4801N 01538E;
AT;IEG;Limberg;Limberg;3;1-------;RL;1107;;4835N 01552E;
AT;LBU;Lindabrunn;Lindabrunn;3;--3-----;RL;701;;4754N 01610E;
AT;LNZ;Linz;Linz;4;-234----;AI;1601;;4818N 01418E;@Sub@Coo
AT;LSH;Litschau;Litschau;3;--3-----;RL;1301;;4856N 01503E;
AT;BUG;Litzelsdorf;Litzelsdorf;1;--3-----;RL;1407;;4712N 01609E;
AT;LOE;Lobendorf;Lobendorf;3;--3-----;RL;212;;4826N 01525E;
AT;LCU;Lochau;Lochau;;--3-----;RQ;9501;;;
AT;LCH;Lochen;Lochen;4;--3-----;RL;1301;;4801N 01311E;
AT;LOF;Lofer;Lofer;5;--3-----;RL;1501;;4735N 01241E;
AT;LOB;Lohnsburg;Lohnsburg;;--3-----;RL;201;;4808N 01324E;
AT;LOI;Loimersdorf;Loimersdorf;;-23-----;RL;607;;4810N 01650E;
AT;LPB;Loipersbach;Loipersbach;3;--3-----;RL;701;;4743N 01907E;
AT;LPD;Loipersdorf;Loipersdorf;3;--3-----;RL;1107;;4808N 01521E;
AT;LSD;Loosdorf;Loosdorf;;-23--6--;RL;607;;4812N 01524E;
AT;DSH;Ludesch;Ludesch;8;-23-----;RL;901;;4712N 00947E;
AT;LTN;Lustenau;Lustenau;;--3-----;RQ;9705;;;
AT;LTZ;Lutzmannsburg;Lutzmannsburg;1;--3-----;RL;1207;;4728N 01638E;
AT;MDR;Mäder;Mader;8;--3-----;RL;1101;;4721N 00937E;
AT;MDS;Madstein;Madstein;6;--3-----;RL;1201;;4722N 01500E;
AT;MLB;Mailberg;Mailberg;3;--3-----;RL;1207;;4840N 01611E;
AT;MSN;Maishofen;Maishofen;5;--3--6--;RQ;1001;;4722N 01248E;
AT;MNG;Mandling;Mandling;6;-23-----;RL;701;;4724N 01334E;
AT;MAL;Mannersdorf am Leithagebirge;Mannersdorf am Leithagebirge;3;-----6--;RQ;1007;;4758N 01636E;
AT;MNN;Mannersdorf an der March;Mannersdorf an der March;3;--3-----;RL;1207;;4823N 01650E;
AT;MAN;Manning;Manning;4;1-3-----;RL;1401;;4805N 01340E;
AT;MW3;Mannswörth;Mannsworth;3;--3-----;RL;1601;;4809N 01631E;
AT;MAB;Marbach an der Donau;Marbach an der Donau;3;123-----;RL;1001;;4813N 01509E;
AT;MRC;Marchtrenk;Marchtrenk;4;--3-----;RL;501;;4811N 01407E;
AT;MAM;Margarethen am Moos;Margarethen am Moos;3;--3-----;RL;1301;;4802N 01636E;
AT;MA5;Maria Alm am Steinernen Meer;Maria Alm am Steinernen Meer;5;--3-----;RL;1601;;4724N 01254E;
AT;MEN;Maria Enzersdorf;Maria Enzersdorf;3;--3-----;RQ;1101;;4806N 01617E;
AT;MLJ;Maria Laach am Jauerling;Maria Laach am Jauerling;3;--3-----;RL;1301;;4818N 01520E;
AT;ZEN;Maria Lanzendorf;Maria Lanzendorf;;-23-----;RL;607;;4806N 01625E;
AT;MR2;Maria Rain;Maria Rain;2;--3-----;RL;1507;;4633N 01417E;
AT;MAS;Maria Saal;Maria Saal;2;--3-----;RQ;1101;;4640N 01420E;
AT;MDO;Mariasdorf;Mariasdorf;1;--3-----;RL;407;;4722N 01613E;
AT;MZL;Mariazell;Mariazell;6;--3-----;RL;901;;4746N 01519E;
AT;MGL;Markgrafneusiedl;Markgrafneusiedl;;--3-----;RL;701;;4816N 01638E;
AT;MKA;Markt Allhau;Markt Allhau;1;1----6--;RL;1107;;4714N 01605E;
AT;MPI;Markt Piesting;Markt Piesting;3;--3-----;RL;701;;4752N 01608E;
AT;MAR;Marktl;Marktl;;--3-----;RL;201;;4801N 01535E;
AT;MRZ;Marz;Marz;1;--3-----;RL;407;;4743N 01625E;
AT;MBR;Matrei am Brenner;Matrei am Brenner;;-23--6--;RL;607;;4708N 01127E;
AT;MAT;Mattersburg;Mattersburg;;--3-----;RL;201;;4744N 01623E;
AT;MTH;Mattighofen;Mattighofen;;--3-----;RQ;9501;;;
AT;MTS;Mattsee;Mattsee;5;--3-----;RL;1301;;4758N 01306E;
AT;MTZ;Matzen;Matzen;3;--3-----;RL;1207;;4824N 01642E;
AT;MBH;Mauerbach;Mauerbach;3;--3-----;RL;701;;4815N 01610E;
AT;MHK;Mauerkirchen;Mauerkirchen;;--3-----;RQ;9307;;;
AT;MTN;Mautern;Mautern;3;--3-----;RQ;1101;;4823N 01535E;
AT;MUD;Mautern an der Donau;Mautern an der Donau;3;--3-----;RL;1301;;4823N 01534E;
AT;MTK;Mautern in Steiermark;Mautern in Steiermark;6;--3-----;RL;1301;;4724N 01450E;
AT;MTF;Mauterndorf;Mauterndorf;5;--3-----;RL;307;;4708N 01340E;
